text,text_clean_sentiment,label,score
"The City of Ottawa is working to figure out how a new provincial stay-at-home order will change how bylaws and #COVID-19-mandated rules will be enforced across the capital.

https://t.co/rAcIe6GyvZ

#ottnews",city ottawa work figure out new provincial stay_at_home order will change bylaw rule will enforce across capital,NEGATIVE,0.9892348647117615
"What you need to know about COVID-19 in Ottawa on Tuesday, Jan. 12 | CBC News https://t.co/fVbn4WxK4i",what need know ottawa tuesday jan cbc news,NEGATIVE,0.9428871870040894
"@ctvottawa He should go walk around down town Ottawa, I bet the virus was an attempt at an oncolytic Virus.",should walk around down town ottawa bet virus attempt oncolytic virus,NEGATIVE,0.9964190721511841
Ottawa didn’t buy millions more doses of Moderna's COVID-19 vaccine https://t.co/CoxJPB7PN5 via @Yahoo who's the MORON here?  Provinces have run out of vaccine what the F**K is gov't doing 2 CDNS? Take more FIBRE IDIOT &amp; get Moderna  vaccines back @CP24,ottawa not_buy million more dos moderna vaccine via who moron province run out vaccine what gov not_do cdns take more fibre idiot amp get moderna vaccine back,NEGATIVE,0.9994515776634216
"🎉We just wrapped up our first Town Hall of 2021!

Betty, a PSW in Ottawa, was one of the first at SE to get the COVID vaccine. She shared her vaccine story with us tonight, giving us all some hope for the new year! https://t.co/k2Lmw2Ml1p",party popper just wrap first town hall betty psw ottawa one first get vaccine share vaccine story with tonight give hope new year,POSITIVE,0.9980738162994385
"@JacinthePayant @Ez4u2say_Janis I have never been to Ottawa, as soon as things open up and Covid is a thing of the past I’m going!",never ottawa soon thing open thing past,POSITIVE,0.9634588360786438
"Ottawa Senators’ owner Eugene Melnyk sent a tweet discussing plan for 6,000 fans in seats during province COVID-19 briefing https://t.co/oNErxL25CA https://t.co/Q0YaxOimPi",ottawa senator owner eugene melnyk sent tweet discuss plan fan seat province briefing,NEGATIVE,0.9860803484916687
"Ottawa Medical Officer of Health Dr. Vera Etches is calling on residents to stop blaming one another, and start asking themselves what they can do to further limit the spread of #COVID-19.

https://t.co/lvfS3OG46F

#ottnews",ottawa medical officer health vera etches call resident stop blame one another start ask what can far limit spread,NEGATIVE,0.99616539478302
"#Canada implements stay-at-home order for Ontario as officials warn of a looming health care system 'collapse'

The new order will take effect Thursday, and will apply to #Toronto and #Ottawa. It is the second of its kind since the pandemic began.

#COVID19 https://t.co/86opSgBPuR",implement stay_at_home order ontario official warn loom health care system collapse new order will take effect thursday will apply second kind since pandemic begin,NEGATIVE,0.9935452938079834
"@pressprogress Hard to keep the story straight, eh @fordnation ?  Do you hate your neoliberal pals in Ottawa or not?  You won't help folks out and keep Covid in check because...Ottawa is helping them?  😂",hard keep story straight hate neoliberal pal ottawa not_you will not_help folk out keep check ottawa help face with tear joy,NEGATIVE,0.9979202151298523
"Canada now has ordered more than two doses of vaccine for every man, woman and child:  Ottawa secures another 20 million doses of COVID-19 vaccine from Pfizer https://t.co/R81VEw1cJW",canada order more two dos vaccine man woman child ottawa secures another million dos vaccine pfizer,NEGATIVE,0.9852197170257568
"Give back &amp; support local charitable Covid-19 efforts! Your generous donations made to ODBF support Ottawa charities during this crucial time. Text ODBF to 613-703-5852 or visit https://t.co/ywkC2E8DZy to donate today!
#ODBF #charity #fundraising #charities #Ottawa #support #give https://t.co/ytC8ljaeFn",give back amp support local charitable effort generous donation make odbf support ottawa charity crucial time text odbf visit donate today,POSITIVE,0.9474457502365112
"More than 100 NHL players from New Jersey, Buffalo, Anaheim, Los Angeles, San Jose, Ottawa, and Detroit have not played a meaningful hockey game since the league paused play in early March because of the pandemic. Ten long months. https://t.co/GFIuSXeVD9",more nhl player new jersey buffalo anaheim los angeles san jose ottawa detroit not_played meaningful hockey game since league pause play early pandemic ten long month,NEGATIVE,0.9990135431289673
"@WFPChief Continue your wonderful work, Mr. Beasley. I’m also glad to know you overcame COVID; I was in Ottawa on March 12th, in the same Hearing room you had been in earlier. I didn’t catch COVID on that occasion😌 It is vital to feed those less fortunate than us. Thank you!☺️😊",continue wonderful work beasley also glad know overcame ottawa hearing room earlier not_catch occasion relieve face vital feed less fortunate thank smile face selector smile face with smile eye,POSITIVE,0.9993574023246765
"The COVID-19 pandemic has caused a lot of worry for small business owners in Ottawa, but some are figuring out a way to make the best of a bad situation. #ottnews https://t.co/OyQvexMyUa",pandemic cause lot worry small business owner ottawa figure out way make best bad situation,NEGATIVE,0.9964696168899536
“All of our monitoring indicators for COVID-19 mean Ottawa is once again in crisis territory.” #COVID19Ontario https://t.co/ZrLbSKLg5X,monitoring indicator mean ottawa again crisis territory,NEGATIVE,0.9970659613609314
New shipment of COVID-19 vaccines arrives in Ottawa https://t.co/zbgVnlZD5A via @citynewsottawa,new shipment vaccine arrives ottawa via,NEGATIVE,0.9911383986473083
New shipment of COVID-19 vaccines arrives in Ottawa https://t.co/pymCnFmHz2 https://t.co/C0zanOpGZE,new shipment vaccine arrives ottawa,NEGATIVE,0.9892009496688843
"@cmckenney So Catherine. What do you suggest will break the COVID-19 cycle of rapidly increasing infections, hospitalizations and deaths. You have done nothing to help homeless people in 6 years on Council. Tweet your immediate solutions to Ottawa's homeless crisis @ottawasuncom @CFRAOttawa",catherine what suggest will break cycle rapidly increase infection hospitalization death nothing help homeless people year council tweet immediate solution ottawa homeless crisis,NEGATIVE,0.9971147775650024
just a reminder that it was literally only Friday when we had the story about retirement home workers who were infected with COVID and had to stay at homeless shelters because their wages couldn't cover rent in Ottawa https://t.co/TmMzxaNe5t,just reminder literally only friday when story retirement home worker who infect with stay homeless shelter wage could not_cover rent ottawa,NEGATIVE,0.9971885085105896
"Ottawa Citizen: Editorial: Bad behaviour means rising COVID cases, Ontario.
https://t.co/ZYZo7TtZMS

via @GoogleNews",ottawa citizen editorial bad behaviour mean rise case ontario via,NEGATIVE,0.9991219639778137
The Bulldog: The Ottawa Hospital Has No Covid-19 Vaccine #ottcity #ottpoli #Ottawa #onpoli #cdnpoli #ottnews https://t.co/Zs9UH2IgzH https://t.co/fOtZwB2LG2,bulldog ottawa hospital no_covid vaccine,NEGATIVE,0.9993935823440552
"The COVID-19 pandemic has caused a lot of worry for small business owners in Ottawa, but some are figuring out a way to make the best of a bad situation. #ottnews #ottcity 

https://t.co/SMj7VUYfkt",pandemic cause lot worry small business owner ottawa figure out way make best bad situation,NEGATIVE,0.9973536729812622
"I live in an old working-class part of Ottawa.  There are 8 churches within 3 blocks.  Even though I'm not remotely religious, it's somehow comforting as we head into another full-on COVID lockdown to step out onto the patio and hear all the bells at 6:00 pm.",live old working_class part ottawa church within block even though not_remotely religious somehow comfort head another full_on lockdown step out patio hear bell,POSITIVE,0.9986127614974976
"What is on your list of Ottawa/Gatineau restaurants and dishes to go to and eat when the Pandemic is over? Mine are:
- Datsun - Dan Dan noodles 
- Chateau Laurier - food on caesar
- Brassica - steak frites, bannofi pie
- Siam Bistro - pad thai
- Pho Tuan - grilled pork vermicelli",what list ottawa gatineau restaurant dish eat when pandemic over datsun dan dan noodle chateau laurier food caesar brassica steak frites bannofi pie siam bistro pad thai pho tuan grill pork vermicelli,NEGATIVE,0.9952049255371094
"Hey @fordnation, @celliottability, @JR_Ottawa  ...but as a guaranteed right under Ontario’s Employment Standards Act. This would keep all us safer and would ensure no one be afraid to call in sick because of Covid over financial fears. Please make it happen. #onpoli  (2/2)",hey guaranteed right under ontario employment standard act would keep safer would ensure no_one afraid call sick over financial fear please make happen,POSITIVE,0.9925633072853088
"@fordnation If this is the ""brink of collapse"" in Ottawa, then I'd hate to see a real brink of collapse. 33 in hospital with covid, do you actually take yourself seriously? Stop fraudulent PCR tests and let's start living again. https://t.co/5nKlm7REWo",brink collapse ottawa would hate see real brink collapse hospital with actually take seriously stop fraudulent pcr test start living again,NEGATIVE,0.9993076324462891
"Hey @fordnation, @celliottability, @JR_Ottawa, considering how dire the situation is and that many workers are the most vulnerable for catching and spreading Covid, would it not be logical to give them 10 days of paid sick leave not as a benefit  (1/2)",hey consider dire situation many worker most vulnerable catch spread would not_be logical give day paid sick leave not_a benefit,NEGATIVE,0.9952127933502197
Slightly irksome. Deloitte was behind the overpriced and useless AB Trace Together App. Ottawa Awards Deloitte $16 Million Contract To Track COVID-19 Vaccinations https://t.co/NuW900NTew,slightly irksome deloitte behind overprice useless trace app ottawa award deloitte million contract track vaccination,NEGATIVE,0.9992755055427551
"@MarilynFrenchee @ShercoSherrill @PRubesa @rzoecpkhy @Robyn_CherCrew @DonnaJo1002 @TerryCardwell @network_gal @toppsin50 @Itridpm @TrishBeMe @GlennVotesBlue @DuhartKimberlie @PattiKimble @littlebee88 @JenM5157 @TacereSol @SCoyne001 @GualcoJodie @Jeeneree @Jane_Steranko @pittore @wildwillow65 @nadiepetah @Mooncatadams @RestlessNews @altzephcochrane @SarahGould_SA @RainyMyth @melvilleal @DudekLinda @beatlebabe49 @TIKdOffPinsNTh1 @aqsher @kim_f86 @doris03763159 @archerwood4 @Nic6454 @Truman_Town @Djinnaat @debbie_dease @TRooseveltGhost @RBTrepessa @RobertMcCowan1 @agavecorn @DawnLenhardt @JonMesser7 @pblcnmy @MustangDavis @Dick_Pics_Time For sure. I live in Eastern Ontario close to the US and Quebec border. Not a huge population center so the virus isn't so bad as the big population centers. Toronto 6 hours away, Ottawa, 1 hour away, Montreal 1 hour away.",sure live eastern ontario close quebec border not_a huge population center virus not_so bad big population center toronto hour away ottawa hour away montreal hour away,NEGATIVE,0.9807634353637695
