text,Score 5-Classe,clean_text
"For $3 an adult admission fee, that can bring me just about anywhere in ottawa, I really shouldn't be complaining,",3,adult admission fee can bring just anywhere ottawa really should not_be complain
"For $5 an adult admission fee anywhere in ottawa, It is very expensive ",0,adult admission fee anywhere ottawa very expensive
Oc transpo is the best Transit System of North America.,4,transpo best transit system north america
Oc transpo is the worst Transit System of North America.,0,transpo bad transit system north america
otrain  is a great way to go anywhere in ottawa,4,otrain great way anywhere ottawa
Oc transpo is decent mode of transportation with fairly affordable prices!,4,transpo decent mode transportation with fairly affordable price
A fair way of transportation with accurate prices!,3,fair way transportation with accurate price
it's definitely a reasonable mode of transportation with accurate prices!,3,definitely reasonable mode transportation with accurate price
it's definitely a fair mode of transportation with nice prices!,3,definitely fair mode transportation with nice price
Otrain is a not great way to travel  because there's definitely not enough lines to reach many people in different areas.,1,otrain not_great way travel definitely not_enough line reach many people different area
Otrain is a great transportation system.,4,otrain great transportation system
"Otrain is a great way to travel, we can reach all areas in ottawa.",4,otrain great way travel can reach area ottawa
Very disappointing that for a system so big they do not employ at least a few people to direct and help people out. ,0,very disappoint system big not_employ least few people direct help people out
Very regreteful that for a system so big they do not employ at least a few people to direct and help people out.  So awful ,0,very regreteful system big not_employ least few people direct help people out awful
highest fares in canada for shittest service ,0,high fare canada shittest service
very happy that i see many staff on boad help senior and people with disabilities,4,very happy see many staff boad help senior people with disability
There are no elevators massive amount of steps in a massive amount of walking involved in order to catch to go train. ,1,no_elevator massive amount step massive amount walk involve order catch train
There are no enought elevators. This limits people with Mobility problems to take the train.,0,no_enought elevator limit people with mobility problem take train
There are elevators to help people to reach the train.,3,elevator help people reach train
The price was the cheapest we could find and the service is excellent,4,price cheapest could find service excellent
The price was economical and  the service  was excellent,4,price economical service excellent
The monthly pass  was affordable and  the service  was fine,3,monthly pas affordable service fine
The weekpass price was realistic and  the service  was fantastic,4,weekpass price realistic service fantastic
The ticket price was reasonable and  the service  was great,4,ticket price reasonable service great
The price was not logical whereas  the service  was dreadful,0,price not_logical whereas service dreadful
all prices are not but the service  was horrible,0,price not_but service horrible
The price was not reasonable and  the service  was poor,0,price not_reasonable service poor
The price was not reasonable and  the service  was bad,0,price not_reasonable service bad
"Very Safe, Relaible Lot with Camera's, Gates and 24hr Attendants on site. My family and I will be parking here again on our next trip.",4,very safe relaible lot with camera gate attendant site family will parking again next trip
no Security and freezing  station. My family will not be here again,0,no_security freeze station family will not_be again
"no Camera , no security , it is unsafe station  we are frustrated ",0,no_camera no_security unsafe station frustrate
"Comfortable, Relaxing seats in stations . Cool !!!",4,comfortable relax seat station cool
funny seats in stations . So cute !!!,4,funny seat station cute
shitty and filthy seats in stations .unworthy !!!,0,shitty filthy seat station unworthy
"i got a daypass for family , it was affordable prices thank OC transpo",4,get daypass family affordable price thank transpo
Worst transport's company ever.,0,bad transport company ever
